North Texas,26,0.083,15.2,41.3,-2.91,0,-1.49,-1.06,-2.24,1.096549316,0.193,-0.5,0.69,0.54,0.4663
Northern Illinois,26,0.571,31.1,27.6,-1.95,0,-0.33,0.23,-0.09,1.221957999,0.088,0.1,0.68,0.81,0.4405
Northwestern,13,0.769,19.5,18.6,4.23,0,-0.68,0.99,-0.16,1.168418057,0.093,0,0.46,0.78,0.4572
Notre Dame,8,0.769,34.2,24.1,6.1,11,1.17,0.2,1.71,1.327643217,0.155,-0.5,0.56,0.85,0.5127
Ohio,26,0.615,27.5,25.3,-3.69,0,-0.38,0,-0.35,1.185580353,0.157,0.3,0.84,0.86,0.5774
Ohio State,7,0.923,35.7,15.1,3.81,1,0.63,0.96,1.91,1.198556282,0.072,0.2,0.82,0.72,0.4644
Oklahoma,4,0.846,43.5,22,4.38,19,1.08,0.94,1.96,1.306740851,0.089,0.7,0.73,0.61,0.4936
Oklahoma State,16,0.769,39.5,30.5,1.57,0,0.74,0.14,0.31,1.379581204,0.141,1.2,0.66,0.77,0.4909
Oregon,15,0.692,43,37.5,4.74,7,1.02,-0.14,0.69,1.265302551,0.127,0.3,0.66,0.49,0.4411
Oregon State,26,0.167,19,37,5.51,0,-0.49,-0.75,-1.72,1.168822961,0.219,-0.4,0.53,0.33,0.4411
Penn State,26,0.538,23.2,21.8,4.77,0,-0.09,0.57,1,1.293764156,0.057,0.3,0.8,0.66,0.5321
Pitt,26,0.615,28.2,26.1,3.78,0,0.25,0.06,-0.3,0,0.165,0.3,0.73,0.71,0.5288
Purdue,26,0.167,25.1,36.5,4.41,0,-0.18,-0.59,-1.97,1.163437128,0.203,-0.5,0.78,0.63,0.4833
Rice,26,0.417,26.1,35.8,-7.05,0,-0.35,-1.47,-2.28,1.191891476,0.289,-1.1,0.68,0.33,0.5917
Rutgers,26,0.333,27.1,34.9,3.1,0,-0.09,-0.94,-2.16,1.14033123,0.197,-0.2,0.47,0.54,0.4945
SMU,26,0.167,27.8,45.7,0.62,0,-0.09,-1.01,-1.4,1.346438722,0.26,-1,0.81,0.76,0.5852
San Diego State,26,0.786,32.1,16.4,-6.02,0,-0.12,0.53,0.61,1.155205439,0.11,1.3,0.57,0.75,0.537
San Jose State,26,0.462,27.9,27.2,-4.37,0,0.02,-0.68,-0.22,0,0.142,-0.4,0.8,0.6,0.5666
South Alabama,26,0.417,25,37.3,-3.72,0,-0.78,-0.47,-1.04,1.184642924,0.168,-0.5,0.51,0.36,0.4898
South Carolina,26,0.25,21.9,27.5,3.74,0,0.16,-0.24,-0.4,1.325036626,0.144,0.5,0.3,0.67,0.4752
South Florida,26,0.615,33.6,22.9,-0.74,0,0.27,0.36,0.74,1.265719489,0.139,0.8,0.36,0.79,0.4644
Southern Mississippi,26,0.643,39.9,25.6,-6.22,0,0.46,-0.1,1.39,1.508679419,0.154,-0.1,0.83,0.58,0.5317
Stanford,6,0.857,37.8,22.6,5.17,21,1.44,0.36,1.52,1.167740551,0.122,0.1,0.73,0.33,0.6006
Syracuse,26,0.333,27.3,31,3.91,0,-0.06,-0.34,-0.98,1.163512669,0.188,0.2,0.74,0.31,0.4897
Texas Christian,26,0.846,42.1,27.2,1.39,2,0.49,0.55,1.18,1.238711119,0.149,-0.2,0.87,0.5,0.4702
Temple,24,0.714,29.8,20.1,-1.63,0,-0.2,0.51,0.44,1.283549235,0.106,0.2,0.77,0.9,0.5437
Tennessee,23,0.692,35.2,20,3.1,25,0.79,0.57,0.5,1.193602505,0.107,0.4,0.76,0.76,0.5095
Texas,26,0.417,26.4,30.3,4.84,0,-0.37,0.38,-0.35,1.218099487,0.128,0.9,0.56,0.46,0.4877
Texas A&M,26,0.615,27.8,22,4.47,0,0.05,0.89,0.08,1.164565629,0.115,-0.3,0.56,0.64,0.4785
Texas State,26,0.25,26.9,39.2,-5.16,0,-0.69,-1.52,-1.77,1.252914072,0.221,-0.6,0.74,0.51,0.4895
Texas Tech,26,0.538,45.1,43.6,2.89,0,1.15,-0.8,-0.17,1.318480183,0.206,-0.1,0.8,0.83,0.4521
Toledo,26,0.833,35,20.8,-1.51,0,0.3,0.69,1.16,1.231311048,0.076,0.7,0.73,0.8,0.4906
Troy,26,0.333,27.9,28.3,-4.68,0,-0.59,-0.28,0.09,1.180123008,0.128,-0.1,0.7,0.74,0.4568
Tulane,26,0.25,19.7,36.3,-2.42,0,-0.98,-0.47,-1.09,1.341385747,0.154,0.1,0.74,0.55,0.4842
Tulsa,26,0.462,37.2,39.8,-2.05,0,0.12,-0.7,-0.61,1.306222316,0.196,0.3,0.94,0.57,0.4813
UCF,26,0,13.9,37.7,-0.68,0,-1.58,-1.11,-2.85,1.114959221,0.228,-1.5,0.51,0.26,0.4709
UCLA,26,0.615,32.2,26,4.27,13,0.38,0.42,1.13,1.279024484,0.074,0,0.62,0.62,0.416
Nevada-Las Vegas,26,0.25,28.6,33.7,-3.33,0,-0.51,-0.88,-1.25,1.258059788,0.185,-0.2,0.58,0.47,0.5356
USC,25,0.571,33.9,25.7,7.39,8,0.72,0.44,0.33,1.220235669,0.123,0.8,0.68,0.7,0.485
UTEP,26,0.417,20.7,32.9,-8.11,0,-1.23,-0.7,-1.8,1.184358929,0.27,-1.3,0.24,0.5,0.5408
UTSA,26,0.25,22.6,33.8,-6.27,0,-0.95,-0.52,-1.05,1.214374185,0.155,-0.1,0.35,0.48,0.4884
Utah,22,0.769,30.6,22.3,4.32,0,-0.03,0.82,-0.09,1.090450709,0.095,1,0.66,0.61,0.5593
Utah State,26,0.462,29,26.7,-1.92,0,0,0.09,0.43,1.271192278,0.102,-0.2,0.63,0.55,0.465
Vanderbilt,26,0.333,15.2,21,4.23,0,-0.95,0.99,-1.13,1.116898608,0.104,-0.6,0.74,0.91,0.5657
Virginia,26,0.333,25.8,32.2,4.14,0,-0.13,0.04,-0.94,1.249788208,0.205,-0.6,0.52,0.46,0.5576
Virginia Tech,26,0.538,31,26.3,1.65,0,-0.28,0.27,-0.49,1.16209603,0.141,0.1,0.78,0.72,0.5055
Wake Forest,26,0.25,17.4,24.6,3.55,0,-0.83,0.14,-1.31,1.280511729,0.167,-1.2,0.69,0.68,0.5147
Washington,26,0.538,30.6,18.8,4.27,0,-0.01,1.03,0.73,1.27598196,0.064,0.4,0.43,0.44,0.4801
Washington State,26,0.692,31.5,27.7,1.48,0,0.29,0.45,0.35,1.167512265,0.131,0.1,0.58,0.57,0.534
West Virginia,26,0.615,34,24.6,2.21,0,0.16,0.96,0.7,1.150703135,0.139,0.8,0.34,0.77,0.4907
Western Kentucky,26,0.857,44.3,25.9,-4.02,0,1.21,-0.01,1.67,1.301553798,0.125,1,0.74,0.79,0.4993
Western Michigan,26,0.615,36,28.3,-0.08,0,0.59,-0.28,-0.05,1.270248639,0.227,0.2,0.93,0.6,0.5864
Wisconsin,26,0.769,26.8,13.7,1.39,20,-0.03,0.85,1.04,1.078392024,0.083,0.2,0.7,0.76,0.5504
Wyoming,26,0.167,19,34,-3.53,0,-0.64,-1.01,-1.29,1.29965484,0.175,-1,0.3,0.46,0.4992
